Customer_id,Tenure,Monthly_charges,Total_charges,Contract,Payment_method,Internet_service,Tech_support,Online_security,Support_calls,Churn,Tenure_category,Consumption_category,Support_calls_category,Churn_predict,Probability,Risc_seg
8037,31,101.64,3150.84,One year,Debit,Dsl,No,No,2,0,Stable (24-36),High,Stable(0-2),0,0.26621371968329277,Low
8038,7,24.61,172.27,One year,Credit,Fiber,Yes,Yes,1,0,New (0-12),Medium,Stable(0-2),0,0.15256388777092803,Low
8039,58,90.91,5272.78,Month-to-month,Credit,Fiber,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.2558990767597068,Low
8040,10,92.03,920.3,Month-to-month,Cash,Fiber,Yes,No,3,1,New (0-12),High,Atention(2-4),1,0.8198887024260173,High
8041,10,41.41,414.1,Month-to-month,Debit,Unknow,No,No,0,0,New (0-12),Medium,Stable(0-2),0,0.1580925079993504,Low
8042,39,31.28,1219.92,One year,Debit,Unknow,No,Yes,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.2367461834814282,Low
8043,28,94.97,2659.16,Month-to-month,Credit,Fiber,Yes,Yes,3,1,Stable (24-36),High,Atention(2-4),1,0.7764074501430496,High
8044,30,44.95,1348.5,Month-to-month,Cash,Fiber,Yes,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.22977074001460768,Low
8045,37,20.17,746.29,One year,Credit,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.19352450394126916,Low
8046,67,42.36,2838.12,Month-to-month,Debit,Dsl,Yes,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.11932510376698069,Low
8047,43,23.11,993.73,Month-to-month,Cash,Dsl,Yes,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15049115718752884,Low
8048,52,44.92,2335.84,Two year,Debit,Dsl,No,No,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.19294392329269328,Low
8049,56,53.5,2996.0,One year,Cash,Fiber,Yes,No,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.13706811432843904,Low
8050,68,47.14,3205.52,Month-to-month,Credit,Fiber,Yes,Yes,1,0,Veteran (+60),Medium,Stable(0-2),0,0.1455872148025128,Low
8051,9,111.99,1007.91,Two year,Credit,Fiber,No,Yes,0,0,New (0-12),High,Stable(0-2),0,0.29020289688558576,Low
8052,23,43.25,994.75,Two year,Cash,Dsl,No,No,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.20978074450320647,Low
8053,63,66.75,4205.25,Month-to-month,Cash,Fiber,Yes,Yes,1,0,Veteran (+60),Medium,Stable(0-2),0,0.13677430678724586,Low
8054,61,115.74,7060.14,Month-to-month,Credit,Fiber,Yes,Yes,1,0,Veteran (+60),High,Stable(0-2),0,0.18220871679978656,Low
8055,40,107.92,4316.8,One year,Credit,Fiber,No,Yes,2,0,Loyal (36-60),High,Stable(0-2),0,0.32459407862006506,Medium
8056,44,50.93,2240.92,Two year,Debit,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.13379916442438486,Low
8057,24,52.65,1263.6,One year,Cash,Dsl,No,No,0,0,Stable (24-36),Medium,Stable(0-2),0,0.13958089136973822,Low
8058,51,79.33,4045.83,Month-to-month,Cash,Fiber,No,Yes,2,0,Loyal (36-60),High,Stable(0-2),0,0.21814772423560763,Low
8059,58,111.79,6483.82,Month-to-month,Cash,Unknow,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7460078375381467,High
8060,33,21.0,693.0,Month-to-month,Credit,Fiber,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.16712660508365818,Low
8061,16,59.31,948.96,Month-to-month,Credit,Fiber,No,Yes,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.12302510054480136,Low
8062,22,104.98,2309.56,Month-to-month,Credit,Dsl,No,No,1,0,Adapting (12-24),High,Stable(0-2),1,0.6729360114430486,Medium
8063,57,61.05,3479.85,One year,Upi,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14296427219363025,Low
8064,62,92.01,5704.62,Month-to-month,Upi,Unknow,No,No,1,1,Veteran (+60),High,Stable(0-2),1,0.7142140570833364,High
8065,71,89.19,6332.49,Month-to-month,Credit,Fiber,Yes,No,1,1,Veteran (+60),High,Stable(0-2),0,0.2583678609245363,Low
8066,72,40.55,2919.6,Two year,Cash,Fiber,Yes,Yes,1,0,Veteran (+60),Medium,Stable(0-2),0,0.13682895450313254,Low
8067,70,64.96,4547.2,Month-to-month,Cash,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.16646880029293884,Low
8068,30,76.62,2298.6,Month-to-month,Cash,Fiber,No,No,3,1,Stable (24-36),High,Atention(2-4),1,0.7676482394561543,High
8069,23,91.55,2105.65,Month-to-month,Debit,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.2160228352510135,Low
8070,32,102.24,3271.68,Month-to-month,Credit,Fiber,Yes,Yes,2,0,Stable (24-36),High,Stable(0-2),0,0.25333570273663253,Low
8071,57,95.99,5471.43,One year,Cash,Dsl,No,No,4,1,Loyal (36-60),High,Atention(2-4),1,0.850817805395711,High
8072,9,22.83,205.47,Two year,Cash,Dsl,Yes,No,2,1,New (0-12),Medium,Stable(0-2),0,0.3359342535125641,Medium
8073,31,87.06,2698.86,Month-to-month,Credit,Fiber,No,No,3,1,Stable (24-36),High,Atention(2-4),1,0.8704416031300258,High
8074,71,69.73,4950.83,One year,Credit,Dsl,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.2068857201242056,Low
8075,9,77.39,696.51,Month-to-month,Credit,Fiber,No,No,0,0,New (0-12),High,Stable(0-2),0,0.2648509580820099,Low
8076,13,57.3,744.9,Month-to-month,Upi,Dsl,No,Yes,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.1440167096393815,Low
8077,58,91.4,5301.2,Month-to-month,Credit,Fiber,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7302266428243497,High
8078,3,87.39,262.17,Two year,Credit,Fiber,Yes,No,0,1,New (0-12),High,Stable(0-2),1,0.9378386695489798,High
8079,35,77.95,2728.25,Month-to-month,Upi,Fiber,No,Yes,2,0,Stable (24-36),High,Stable(0-2),0,0.1768398487729697,Low
8080,21,106.16,2229.36,Month-to-month,Credit,Dsl,No,Yes,1,1,Adapting (12-24),High,Stable(0-2),1,0.6921822663243072,Medium
8081,64,30.19,1932.16,One year,Cash,Dsl,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.11523776322789397,Low
8082,52,50.1,2605.2,Month-to-month,Cash,Dsl,No,No,3,1,Loyal (36-60),Medium,Atention(2-4),1,0.7592971604046747,High
8083,34,69.51,2363.34,One year,Cash,Dsl,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.14619983458918467,Low
8084,35,115.86,4055.1,Month-to-month,Cash,Fiber,No,No,2,1,Stable (24-36),High,Stable(0-2),1,0.7148364308177542,High
8085,15,27.2,408.0,Month-to-month,Cash,Dsl,No,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.17430887613066134,Low
8086,6,53.71,322.26,One year,Debit,Dsl,No,Yes,1,0,New (0-12),Medium,Stable(0-2),0,0.15946989893242455,Low
8087,32,112.59,3602.88,Month-to-month,Upi,Dsl,No,No,1,1,Stable (24-36),High,Stable(0-2),1,0.7349086083287908,High
8088,52,109.79,5709.08,Two year,Credit,Fiber,No,Yes,3,0,Loyal (36-60),High,Atention(2-4),1,0.7814009593589742,High
8089,28,106.52,2982.56,Month-to-month,Cash,Dsl,No,No,0,1,Stable (24-36),High,Stable(0-2),1,0.73684968717007,High
8090,64,50.84,3253.76,Month-to-month,Cash,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.1597232689006078,Low
8091,19,104.68,1988.92,Month-to-month,Cash,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.2210546397391429,Low
8092,15,70.53,1057.95,Two year,Debit,Dsl,Yes,No,4,1,Adapting (12-24),High,Atention(2-4),0,0.2482284696349222,Low
8093,6,81.98,491.88,Month-to-month,Credit,Dsl,Yes,No,1,0,New (0-12),High,Stable(0-2),0,0.31548305363593465,Medium
8094,38,43.88,1667.44,Two year,Credit,Dsl,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1776088325948613,Low
8095,26,90.67,2357.42,One year,Cash,Dsl,No,No,1,0,Stable (24-36),High,Stable(0-2),0,0.2174291223410208,Low
8096,51,52.77,2691.27,One year,Debit,Dsl,Yes,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15289171610210733,Low
8097,53,54.39,2882.67,Two year,Debit,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14837709751052494,Low
8098,56,83.68,4686.08,Month-to-month,Cash,Dsl,No,No,1,1,Loyal (36-60),High,Stable(0-2),1,0.7312437557716565,High
8099,59,43.98,2594.82,One year,Cash,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1554801492184867,Low
8100,70,42.44,2970.8,Month-to-month,Debit,Fiber,No,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.13020618245749785,Low
8101,58,56.92,3301.36,One year,Credit,Fiber,No,Yes,3,1,Loyal (36-60),Medium,Atention(2-4),0,0.33321792077161283,Medium
8102,13,97.81,1271.53,Month-to-month,Debit,Fiber,No,Yes,2,1,Adapting (12-24),High,Stable(0-2),1,0.7580776622310926,High
8103,43,42.47,1826.21,One year,Debit,Fiber,No,Yes,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.17832597103221534,Low
8104,51,98.73,5035.23,One year,Credit,Dsl,No,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.8661316876780953,High
8105,19,89.56,1701.64,One year,Credit,Fiber,Yes,No,0,1,Adapting (12-24),High,Stable(0-2),0,0.17566360343012283,Low
8106,21,87.91,1846.11,Month-to-month,Credit,Dsl,Yes,No,2,0,Adapting (12-24),High,Stable(0-2),0,0.25124108064305284,Low
8107,24,67.48,1619.52,One year,Credit,Dsl,No,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.1947265415696947,Low
8108,26,94.59,2459.34,Month-to-month,Upi,Fiber,No,No,2,1,Stable (24-36),High,Stable(0-2),1,0.7415783195407969,High
8109,45,21.35,960.75,Two year,Credit,Fiber,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.21147239553354388,Low
8110,28,50.56,1415.68,Month-to-month,Debit,Fiber,No,Yes,3,1,Stable (24-36),Medium,Atention(2-4),1,0.6657198931316048,Medium
8111,29,87.91,2549.39,One year,Debit,Dsl,No,Yes,2,0,Stable (24-36),High,Stable(0-2),0,0.26870778474924656,Low
8112,17,118.73,2018.41,Month-to-month,Credit,Dsl,Yes,Yes,1,0,Adapting (12-24),High,Stable(0-2),0,0.19990491425142912,Low
8113,68,20.25,1377.0,One year,Debit,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.12472754848364216,Low
8114,44,71.0,3124.0,Month-to-month,Debit,Dsl,No,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.20378913744558463,Low
8115,61,112.38,6855.18,One year,Upi,Fiber,Yes,No,0,0,Veteran (+60),High,Stable(0-2),0,0.08911767708168675,Low
8116,68,106.35,7231.8,Month-to-month,Upi,Dsl,Yes,No,0,1,Veteran (+60),High,Stable(0-2),0,0.2255271875670895,Low
8117,25,22.31,557.75,Two year,Cash,Dsl,No,Yes,1,0,Stable (24-36),Medium,Stable(0-2),0,0.17973412837483868,Low
8118,67,72.96,4888.32,Month-to-month,Cash,Dsl,No,No,5,1,Veteran (+60),High,Critic(4+),1,0.7066310798593145,High
8119,2,20.43,40.86,Two year,Credit,Dsl,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.2599323254269754,Low
8120,49,98.96,4849.04,Month-to-month,Upi,Fiber,No,No,2,0,Loyal (36-60),High,Stable(0-2),1,0.7250273852009487,High
8121,70,50.89,3562.3,Month-to-month,Cash,Dsl,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.1512456979121631,Low
8122,26,96.56,2510.56,One year,Debit,Fiber,Yes,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.16483786091347313,Low
8123,72,114.48,7657.0875,One year,Cash,Fiber,No,Yes,1,0,Veteran (+60),High,Stable(0-2),0,0.27961062005298076,Low
8124,27,117.61,3175.47,One year,Credit,Fiber,Yes,No,2,0,Stable (24-36),High,Stable(0-2),0,0.11171793403866713,Low
8125,18,109.41,1969.38,Month-to-month,Cash,Fiber,No,Yes,2,1,Adapting (12-24),High,Stable(0-2),1,0.7203558711194249,High
8126,54,40.41,2182.14,Two year,Credit,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16352908015584033,Low
8127,1,39.46,39.46,One year,Cash,Fiber,Yes,Yes,0,0,New (0-12),Medium,Stable(0-2),0,0.13861768582365214,Low
8128,61,82.58,5037.38,Month-to-month,Cash,Dsl,Yes,Yes,5,1,Veteran (+60),High,Critic(4+),1,0.5924912476387386,Medium
8129,3,74.41,223.23,Month-to-month,Debit,Dsl,Yes,No,1,0,New (0-12),High,Stable(0-2),0,0.34904888147827184,Medium
8130,68,20.95,1424.6,Month-to-month,Debit,Fiber,No,Yes,3,1,Veteran (+60),Medium,Atention(2-4),1,0.6559533215269383,Medium
8131,41,59.17,2425.97,Month-to-month,Debit,Fiber,No,Yes,3,1,Loyal (36-60),Medium,Atention(2-4),1,0.7410343611167337,High
8132,37,110.67,4094.79,Month-to-month,Debit,Dsl,Yes,Yes,2,0,Loyal (36-60),High,Stable(0-2),0,0.2245886571982801,Low
8133,51,109.84,5601.84,Two year,Upi,Fiber,No,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.756886003413819,High
8134,15,40.39,605.85,Month-to-month,Cash,Fiber,Yes,Yes,5,0,Adapting (12-24),Medium,Critic(4+),0,0.1234769589483483,Low
8135,8,58.2,465.6,One year,Debit,Fiber,No,No,3,0,New (0-12),Medium,Atention(2-4),0,0.21758678543153476,Low
8136,38,76.04,2889.52,Month-to-month,Credit,Unknow,Yes,No,3,0,Loyal (36-60),High,Atention(2-4),0,0.2863445877388614,Low
8137,56,105.28,5895.68,Month-to-month,Upi,Fiber,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.718282899158062,High
8138,47,73.2,3440.4,Month-to-month,Credit,Dsl,No,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.20599552542253685,Low
8139,10,116.82,1168.2,Two year,Debit,Dsl,Yes,No,0,0,New (0-12),High,Stable(0-2),0,0.12453288036705282,Low
8140,49,99.91,4895.59,Month-to-month,Cash,Fiber,Yes,Yes,2,1,Loyal (36-60),High,Stable(0-2),0,0.27599096786364985,Low
8141,41,115.31,4727.71,Month-to-month,Cash,Fiber,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.712905431566113,High
8142,30,93.15,2794.5,Month-to-month,Cash,Unknow,No,No,2,1,Stable (24-36),High,Stable(0-2),1,0.7585012211361574,High
8143,5,107.76,538.8,Month-to-month,Debit,Dsl,No,No,3,1,New (0-12),High,Atention(2-4),1,0.8740034712217821,High
8144,71,103.1,7320.1,Two year,Credit,Dsl,No,No,3,1,Veteran (+60),High,Atention(2-4),1,0.6143346725605725,Medium
8145,31,45.38,1406.78,Two year,Cash,Fiber,No,Yes,0,0,Stable (24-36),Medium,Stable(0-2),0,0.18392341199809575,Low
8146,52,42.95,2233.4,Month-to-month,Credit,Fiber,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.169555319619857,Low
8147,23,106.44,2448.12,Month-to-month,Debit,Dsl,Yes,Yes,2,0,Adapting (12-24),High,Stable(0-2),0,0.21800294031630732,Low
8148,48,28.47,1366.56,One year,Cash,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1732808806553884,Low
8149,40,60.86,2434.4,Month-to-month,Upi,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16221264682205105,Low
8150,6,102.07,612.42,One year,Debit,Fiber,No,No,1,0,New (0-12),High,Stable(0-2),0,0.2330622166958978,Low
8151,38,101.32,3850.16,Month-to-month,Upi,Dsl,No,Yes,2,1,Loyal (36-60),High,Stable(0-2),1,0.7310600530086919,High
8152,41,33.88,1389.08,Month-to-month,Debit,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1520825482961017,Low
8153,27,68.77,1856.79,Month-to-month,Upi,Fiber,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.16198602690054345,Low
8154,69,67.98,4690.62,Two year,Debit,Fiber,No,No,3,0,Veteran (+60),Medium,Atention(2-4),1,0.5316555776255093,Medium
8155,57,52.37,2985.09,Month-to-month,Credit,Fiber,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.17314456432224412,Low
8156,17,111.72,1899.24,Month-to-month,Credit,Fiber,No,No,1,0,Adapting (12-24),High,Stable(0-2),1,0.6771651582433496,Medium
8157,71,85.31,6057.01,Month-to-month,Cash,Dsl,No,No,0,1,Veteran (+60),High,Stable(0-2),1,0.7305333341942261,High
8158,47,118.02,5546.94,Month-to-month,Cash,Fiber,No,No,0,0,Loyal (36-60),High,Stable(0-2),1,0.7046958547869002,High
8159,13,26.68,346.84,Month-to-month,Cash,Dsl,No,Yes,3,1,Adapting (12-24),Medium,Atention(2-4),1,0.7284822813760031,High
8160,11,59.44,653.84,Month-to-month,Debit,Fiber,No,Yes,1,1,New (0-12),Medium,Stable(0-2),0,0.18054372339784977,Low
8161,24,103.51,2484.24,Two year,Cash,Dsl,No,No,2,0,Stable (24-36),High,Stable(0-2),0,0.2776716457524706,Low
8162,4,62.27,249.08,Month-to-month,Debit,Fiber,No,Yes,2,1,New (0-12),Medium,Stable(0-2),1,0.6769351118138796,Medium
8163,46,46.19,2124.74,Month-to-month,Upi,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14064586048528432,Low
8164,18,119.78,2156.04,Two year,Upi,Dsl,No,Yes,2,0,Adapting (12-24),High,Stable(0-2),0,0.27619412522009473,Low
8165,43,107.31,4614.33,One year,Debit,Fiber,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.2449413571782999,Low
8166,33,74.65,2463.45,One year,Upi,Fiber,Yes,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.1317643650389279,Low
8167,10,76.17,761.7,One year,Credit,Dsl,Yes,No,2,0,New (0-12),High,Stable(0-2),0,0.16257189675378503,Low
8168,59,20.69,1220.71,One year,Credit,Fiber,Yes,Yes,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.25569059105411174,Low
8169,31,118.1,3661.1,Month-to-month,Debit,Dsl,Yes,No,0,0,Stable (24-36),High,Stable(0-2),0,0.244045354432811,Low
8170,28,100.63,2817.64,One year,Credit,Dsl,No,No,1,1,Stable (24-36),High,Stable(0-2),0,0.23541602048497376,Low
8171,60,23.67,1420.2,Month-to-month,Upi,Fiber,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.170520708963002,Low
8172,3,37.63,112.89,Month-to-month,Cash,Dsl,Yes,No,3,0,New (0-12),Medium,Atention(2-4),1,0.8561423413427894,High
8173,55,102.1,5615.5,Month-to-month,Cash,Fiber,No,No,1,0,Loyal (36-60),High,Stable(0-2),1,0.7170232004893042,High
8174,14,28.69,401.66,One year,Debit,Fiber,No,Yes,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.15640323874448284,Low
8175,58,114.18,6622.44,Two year,Credit,Unknow,No,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.25881384879769465,Low
8176,15,119.99,1799.85,One year,Cash,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.126639166262718,Low
8177,2,108.64,217.28,Month-to-month,Cash,Fiber,No,Yes,1,1,New (0-12),High,Stable(0-2),1,0.8341564909589242,High
8178,24,93.89,2253.36,Month-to-month,Cash,Fiber,Yes,No,1,0,Stable (24-36),High,Stable(0-2),0,0.2516871247863229,Low
8179,64,68.73,4398.72,One year,Debit,Fiber,Yes,No,3,0,Veteran (+60),Medium,Atention(2-4),0,0.11883945492207003,Low
8180,71,28.24,2005.04,One year,Credit,Fiber,Yes,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.16291916230706313,Low
8181,24,93.04,2232.96,Month-to-month,Credit,Fiber,Yes,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.2630906824890081,Low
8182,27,59.69,1611.63,Month-to-month,Cash,Fiber,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.14491857147688164,Low
8183,37,77.02,2849.74,One year,Credit,Fiber,No,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.18927338414140518,Low
8184,39,49.34,1924.26,Month-to-month,Credit,Dsl,No,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.16574878457541384,Low
8185,63,44.22,2785.86,Month-to-month,Cash,Fiber,Yes,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.17026608870286297,Low
8186,26,52.43,1363.18,One year,Debit,Fiber,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.1541211089554377,Low
8187,65,101.38,6589.7,Month-to-month,Cash,Dsl,No,No,0,1,Veteran (+60),High,Stable(0-2),1,0.7299971062638886,High
8188,4,62.65,250.6,Month-to-month,Credit,Dsl,No,Yes,2,1,New (0-12),Medium,Stable(0-2),1,0.6357262597909885,Medium
8189,29,51.17,1483.93,Two year,Credit,Fiber,No,Yes,3,1,Stable (24-36),Medium,Atention(2-4),0,0.2624233037785751,Low
8190,1,63.3,63.3,One year,Credit,Fiber,Yes,No,4,1,New (0-12),Medium,Atention(2-4),1,0.880798135739201,High
8191,50,23.23,1161.5,Month-to-month,Debit,Dsl,Yes,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15889228235617228,Low
8192,11,109.06,1199.66,Month-to-month,Credit,Fiber,Yes,No,2,0,New (0-12),High,Stable(0-2),0,0.22390375139694654,Low
8193,59,75.18,4435.62,Month-to-month,Credit,Fiber,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.17495066056899883,Low
8194,62,30.48,1889.76,Month-to-month,Credit,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.15988087845308013,Low
8195,36,48.84,1758.24,One year,Debit,Dsl,No,Yes,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.17526550074590064,Low
8196,56,118.36,6628.16,Month-to-month,Cash,Dsl,No,No,1,1,Loyal (36-60),High,Stable(0-2),1,0.7437289137486465,High
8197,21,79.31,1665.51,One year,Credit,Fiber,Yes,Yes,1,0,Adapting (12-24),High,Stable(0-2),0,0.16569127917019563,Low
8198,13,49.14,638.82,Two year,Credit,Dsl,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.10985968574311317,Low
8199,9,62.63,563.67,Month-to-month,Debit,Fiber,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.14743801802374798,Low
8200,11,45.85,504.35,Month-to-month,Upi,Fiber,Yes,No,1,0,New (0-12),Medium,Stable(0-2),0,0.1570761582947449,Low
8201,70,23.18,1622.6,One year,Debit,Fiber,No,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.164588472134872,Low
8202,1,104.2,104.2,One year,Upi,Dsl,No,No,1,1,New (0-12),High,Stable(0-2),1,0.9113724701573095,High
8203,70,49.25,3447.5,Month-to-month,Upi,Fiber,No,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.1468003231816766,Low
8204,56,103.84,5815.04,Month-to-month,Upi,Dsl,Yes,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.2746780364970851,Low
8205,31,67.86,2103.66,One year,Upi,Dsl,Yes,No,3,0,Stable (24-36),Medium,Atention(2-4),0,0.0957585763527412,Low
8206,37,38.29,1416.73,Month-to-month,Upi,Dsl,No,No,3,1,Loyal (36-60),Medium,Atention(2-4),1,0.7229759257676907,High
8207,47,100.19,4708.93,Month-to-month,Debit,Fiber,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.2744860312818129,Low
8208,47,57.71,2712.37,Month-to-month,Credit,Unknow,Yes,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.12312583915925143,Low
8209,69,90.77,6263.13,Two year,Debit,Dsl,No,No,2,1,Veteran (+60),High,Stable(0-2),0,0.34812223919918295,Medium
8210,58,103.72,6015.76,Month-to-month,Cash,Dsl,No,Yes,5,1,Loyal (36-60),High,Critic(4+),1,0.8706148460434944,High
8211,36,116.3,4186.8,Month-to-month,Debit,Dsl,No,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.883148740042335,High
8212,32,28.58,914.56,Month-to-month,Credit,Dsl,No,Yes,1,0,Stable (24-36),Medium,Stable(0-2),0,0.17174109703104853,Low
8213,64,20.84,1333.76,Two year,Credit,Dsl,Yes,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.12408167176759885,Low
8214,71,74.84,5313.64,Month-to-month,Cash,Fiber,Yes,Yes,1,0,Veteran (+60),High,Stable(0-2),0,0.1494204506549516,Low
8215,42,46.42,1949.64,One year,Cash,Fiber,Yes,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.1864620914552172,Low
8216,48,66.91,3211.68,Month-to-month,Debit,Dsl,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14522240515354692,Low
8217,30,27.27,818.1,One year,Debit,Dsl,No,No,0,0,Stable (24-36),Medium,Stable(0-2),0,0.16509393745767967,Low
8218,21,70.16,1473.36,One year,Cash,Dsl,No,Yes,1,0,Adapting (12-24),High,Stable(0-2),0,0.15665184888024355,Low
8219,60,32.49,1949.4,Month-to-month,Cash,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.15496262715530057,Low
8220,13,103.86,1350.18,Month-to-month,Debit,Fiber,No,No,1,1,Adapting (12-24),High,Stable(0-2),1,0.7260437620102269,High
8221,1,95.95,95.95,Month-to-month,Cash,Dsl,Yes,Yes,1,1,New (0-12),High,Stable(0-2),1,0.9143562848536431,High
8222,65,27.41,1781.65,Month-to-month,Cash,Fiber,No,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.15647511644682985,Low
8223,33,103.64,3420.12,One year,Debit,Fiber,No,Yes,2,0,Stable (24-36),High,Stable(0-2),0,0.2710369121302829,Low
8224,38,52.5,1995.0,Month-to-month,Credit,Dsl,No,No,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.17141887294399027,Low
8225,25,55.29,1382.25,One year,Cash,Fiber,No,No,3,0,Stable (24-36),Medium,Atention(2-4),0,0.19660741013565064,Low
8226,26,37.98,987.48,Month-to-month,Upi,Unknow,No,No,2,1,Stable (24-36),Medium,Stable(0-2),0,0.1521250798122813,Low
8227,59,103.53,6108.27,Month-to-month,Cash,Dsl,No,No,2,0,Loyal (36-60),High,Stable(0-2),1,0.7387295241178214,High
8228,33,60.47,1995.51,Month-to-month,Debit,Fiber,Yes,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.21436766781466324,Low
8229,41,24.88,1020.08,Month-to-month,Upi,Fiber,Yes,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1294053594410429,Low
8230,30,116.62,3498.6,Month-to-month,Upi,Fiber,Yes,No,0,1,Stable (24-36),High,Stable(0-2),0,0.2764847757795906,Low
8231,57,45.59,2598.63,Month-to-month,Cash,Fiber,No,No,3,1,Loyal (36-60),Medium,Atention(2-4),1,0.7386955340255275,High
8232,49,113.62,5567.38,Month-to-month,Debit,Dsl,No,No,1,1,Loyal (36-60),High,Stable(0-2),1,0.7093767926238155,High
